"","gene","freq","hgnc_symbol"
"17725","ensg00000233077",0.00089086859688196,"LINC01271"
"17726","ensg00000233085",0.00089086859688196,""
"17727","ensg00000233200",0.00089086859688196,""
"17728","ensg00000233242",0.00089086859688196,""
"17729","ensg00000233244",0.00089086859688196,NA
"17730","ensg00000233251",0.00089086859688196,""
"17731","ensg00000233271",0.00089086859688196,""
"17732","ensg00000233293",0.00089086859688196,""
"17733","ensg00000233330",0.00089086859688196,""
"17734","ensg00000233509",0.00089086859688196,"ZNF197-AS1"
"17735","ensg00000233538",0.00089086859688196,""
"17736","ensg00000233718",0.00089086859688196,"MYCNOS"
"17737","ensg00000233760",0.00089086859688196,""
"17738","ensg00000233862",0.00089086859688196,""
"17739","ensg00000233864",0.00089086859688196,"TTTY15"
"17740","ensg00000233896",0.00089086859688196,""
"17741","ensg00000233973",0.00089086859688196,"LINC01360"
"17742","ensg00000234068",0.00089086859688196,"PAGE2"
"17743","ensg00000234224",0.00089086859688196,"TMEM229A"
"17744","ensg00000234377",0.00089086859688196,"RNF219-AS1"
"17745","ensg00000234474",0.00089086859688196,"MIR3663HG"
"17746","ensg00000234584",0.00089086859688196,""
"17747","ensg00000234663",0.00089086859688196,"LINC01934"
"17748","ensg00000234915",0.00089086859688196,""
"17749","ensg00000235023",0.00089086859688196,""
"17750","ensg00000235033",0.00089086859688196,""
"17751","ensg00000235042",0.00089086859688196,""
"17752","ensg00000235056",0.00089086859688196,""
"17753","ensg00000235072",0.00089086859688196,""
"17754","ensg00000235121",0.00089086859688196,""
"17755","ensg00000235122",0.00089086859688196,""
"17756","ensg00000235314",0.00089086859688196,"LINC00957"
"17757","ensg00000235387",0.00089086859688196,"SPAAR"
"17758","ensg00000235513",0.00089086859688196,""
"17759","ensg00000235523",0.00089086859688196,""
"17760","ensg00000235615",0.00089086859688196,""
"17761","ensg00000235643",0.00089086859688196,"LINC01647"
"17762","ensg00000235888",0.00089086859688196,""
"17763","ensg00000235910",0.00089086859688196,"APOA1-AS"
"17764","ensg00000236022",0.00089086859688196,""
"17765","ensg00000236078",0.00089086859688196,"LINC01447"
"17766","ensg00000236230",0.00089086859688196,""
"17767","ensg00000236268",0.00089086859688196,"LINC01361"
"17768","ensg00000236301",0.00089086859688196,"MRGPRG-AS1"
"17769","ensg00000236311",0.00089086859688196,"TLX1NB"
"17770","ensg00000236384",0.00089086859688196,"LINC00479"
"17771","ensg00000236434",0.00089086859688196,""
"17772","ensg00000236445",0.00089086859688196,"LINC00608"
"17773","ensg00000236449",0.00089086859688196,""
"17774","ensg00000236526",0.00089086859688196,""
"17775","ensg00000236643",0.00089086859688196,""
"17776","ensg00000236662",0.00089086859688196,""
"17777","ensg00000236669",0.00089086859688196,NA
"17778","ensg00000236723",0.00089086859688196,""
"17779","ensg00000236740",0.00089086859688196,""
"17780","ensg00000236780",0.00089086859688196,"LINC01829"
"17781","ensg00000236782",0.00089086859688196,""
"17782","ensg00000236837",0.00089086859688196,""
"17783","ensg00000237419",0.00089086859688196,""
"17784","ensg00000237436",0.00089086859688196,""
"17785","ensg00000237481",0.00089086859688196,""
"17786","ensg00000237513",0.00089086859688196,""
"17787","ensg00000237588",0.00089086859688196,""
"17788","ensg00000237787",0.00089086859688196,"C3orf79"
"17789","ensg00000237975",0.00089086859688196,"FLG-AS1"
"17790","ensg00000238035",0.00089086859688196,""
"17791","ensg00000238244",0.00089086859688196,"GABARAPL3"
"17792","ensg00000238279",0.00089086859688196,""
"17793","ensg00000240063",0.00089086859688196,""
"17794","ensg00000240350",0.00089086859688196,""
"17795","ensg00000240499",0.00089086859688196,""
"17796","ensg00000240720",0.00089086859688196,"LRRD1"
"17797","ensg00000240747",0.00089086859688196,"KRBOX1"
"17798","ensg00000240790",0.00089086859688196,""
"17799","ensg00000241180",0.00089086859688196,""
"17800","ensg00000241295",0.00089086859688196,"ZBTB20-AS2"
"17801","ensg00000241399",0.00089086859688196,"CD302"
"17802","ensg00000241525",0.00089086859688196,""
"17803","ensg00000241769",0.00089086859688196,"LINC00893"
"17804","ensg00000242258",0.00089086859688196,"LINC00996"
"17805","ensg00000242628",0.00089086859688196,""
"17806","ensg00000242798",0.00089086859688196,""
"17807","ensg00000242902",0.00089086859688196,""
"17808","ensg00000242973",0.00089086859688196,""
"17809","ensg00000243243",0.00089086859688196,""
"17810","ensg00000243368",0.00089086859688196,"MCCC1-AS1"
"17811","ensg00000243433",0.00089086859688196,""
"17812","ensg00000243649",0.00089086859688196,"CFB"
"17813","ensg00000243789",0.00089086859688196,"JMJD7"
"17814","ensg00000243961",0.00089086859688196,""
"17815","ensg00000244124",0.00089086859688196,"ATP1B3-AS1"
"17816","ensg00000244345",0.00089086859688196,""
"17817","ensg00000244468",0.00089086859688196,""
"17818","ensg00000244513",0.00089086859688196,""
"17819","ensg00000244998",0.00089086859688196,""
"17820","ensg00000245275",0.00089086859688196,"SAP30L-AS1"
"17821","ensg00000245385",0.00089086859688196,""
"17822","ensg00000245711",0.00089086859688196,"NADK2-AS1"
"17823","ensg00000245869",0.00089086859688196,""
"17824","ensg00000246223",0.00089086859688196,"LINC01550"
"17825","ensg00000247213",0.00089086859688196,"LINC01498"
"17826","ensg00000247775",0.00089086859688196,"SNCA-AS1"
"17827","ensg00000248050",0.00089086859688196,""
"17828","ensg00000248172",0.00089086859688196,""
"17829","ensg00000248174",0.00089086859688196,"LINC02268"
"17830","ensg00000248445",0.00089086859688196,"SEMA6A-AS1"
"17831","ensg00000248605",0.00089086859688196,""
"17832","ensg00000248636",0.00089086859688196,""
"17833","ensg00000248919",0.00089086859688196,"ATP5J2-PTCD1"
"17834","ensg00000248964",0.00089086859688196,""
"17835","ensg00000249001",0.00089086859688196,""
"17836","ensg00000249008",0.00089086859688196,""
"17837","ensg00000249034",0.00089086859688196,NA
"17838","ensg00000249166",0.00089086859688196,""
"17839","ensg00000249171",0.00089086859688196,""
"17840","ensg00000249207",0.00089086859688196,""
"17841","ensg00000249419",0.00089086859688196,""
"17842","ensg00000249699",0.00089086859688196,"LINC02261"
"17843","ensg00000249738",0.00089086859688196,""
"17844","ensg00000249781",0.00089086859688196,"LINC02112"
"17845","ensg00000249807",0.00089086859688196,""
"17846","ensg00000249945",0.00089086859688196,""
"17847","ensg00000249961",0.00089086859688196,"TERB1"
"17848","ensg00000249971",0.00089086859688196,""
"17849","ensg00000250012",0.00089086859688196,""
"17850","ensg00000250041",0.00089086859688196,""
"17851","ensg00000250057",0.00089086859688196,""
"17852","ensg00000250102",0.00089086859688196,"LINC02377"
"17853","ensg00000250125",0.00089086859688196,"LINC02232"
"17854","ensg00000250167",0.00089086859688196,""
"17855","ensg00000250258",0.00089086859688196,""
"17856","ensg00000250348",0.00089086859688196,""
"17857","ensg00000250588",0.00089086859688196,NA
"17858","ensg00000250602",0.00089086859688196,""
"17859","ensg00000250697",0.00089086859688196,""
"17860","ensg00000250733",0.00089086859688196,"C8orf17"
"17861","ensg00000250842",0.00089086859688196,""
"17862","ensg00000251185",0.00089086859688196,""
"17863","ensg00000251273",0.00089086859688196,"LINC02228"
"17864","ensg00000251438",0.00089086859688196,""
"17865","ensg00000251664",0.00089086859688196,"PCDHA12"
"17866","ensg00000253111",0.00089086859688196,""
"17867","ensg00000253250",0.00089086859688196,"C8orf88"
"17868","ensg00000253307",0.00089086859688196,""
"17869","ensg00000253327",0.00089086859688196,"RAD21-AS1"
"17870","ensg00000253377",0.00089086859688196,""
"17871","ensg00000253420",0.00089086859688196,""
"17872","ensg00000253582",0.00089086859688196,""
"17873","ensg00000253645",0.00089086859688196,""
"17874","ensg00000253796",0.00089086859688196,""
"17875","ensg00000253799",0.00089086859688196,"LINC01030"
"17876","ensg00000253851",0.00089086859688196,""
"17877","ensg00000253865",0.00089086859688196,""
"17878","ensg00000253898",0.00089086859688196,"LINC01419"
"17879","ensg00000253931",0.00089086859688196,""
"17880","ensg00000253944",0.00089086859688196,""
"17881","ensg00000254024",0.00089086859688196,""
"17882","ensg00000254028",0.00089086859688196,""
"17883","ensg00000254115",0.00089086859688196,""
"17884","ensg00000254206",0.00089086859688196,"NPIPB11"
"17885","ensg00000254226",0.00089086859688196,"LINC01933"
"17886","ensg00000254251",0.00089086859688196,""
"17887","ensg00000254397",0.00089086859688196,""
"17888","ensg00000254427",0.00089086859688196,""
"17889","ensg00000254431",0.00089086859688196,""
"17890","ensg00000254452",0.00089086859688196,""
"17891","ensg00000254477",0.00089086859688196,""
"17892","ensg00000254486",0.00089086859688196,""
"17893","ensg00000254488",0.00089086859688196,""
"17894","ensg00000254497",0.00089086859688196,""
"17895","ensg00000254554",0.00089086859688196,""
"17896","ensg00000254559",0.00089086859688196,""
"17897","ensg00000254636",0.00089086859688196,"ARMS2"
"17898","ensg00000254689",0.00089086859688196,"LINC02235"
"17899","ensg00000254790",0.00089086859688196,""
"17900","ensg00000254842",0.00089086859688196,""
"17901","ensg00000254846",0.00089086859688196,""
"17902","ensg00000254855",0.00089086859688196,""
"17903","ensg00000255002",0.00089086859688196,"LINC02324"
"17904","ensg00000255120",0.00089086859688196,"OVOL1-AS1"
"17905","ensg00000255176",0.00089086859688196,""
"17906","ensg00000255237",0.00089086859688196,""
"17907","ensg00000255301",0.00089086859688196,""
"17908","ensg00000255325",0.00089086859688196,""
"17909","ensg00000255441",0.00089086859688196,""
"17910","ensg00000255491",0.00089086859688196,""
"17911","ensg00000255495",0.00089086859688196,""
"17912","ensg00000255502",0.00089086859688196,""
"17913","ensg00000255663",0.00089086859688196,""
"17914","ensg00000255692",0.00089086859688196,""
"17915","ensg00000255760",0.00089086859688196,"LINC02422"
"17916","ensg00000255798",0.00089086859688196,NA
"17917","ensg00000256195",0.00089086859688196,""
"17918","ensg00000256229",0.00089086859688196,"ZNF486"
"17919","ensg00000256278",0.00089086859688196,""
"17920","ensg00000256364",0.00089086859688196,""
"17921","ensg00000256443",0.00089086859688196,""
"17922","ensg00000256603",0.00089086859688196,""
"17923","ensg00000256813",0.00089086859688196,""
"17924","ensg00000256884",0.00089086859688196,""
"17925","ensg00000256894",0.00089086859688196,""
"17926","ensg00000257008",0.00089086859688196,"GPR142"
"17927","ensg00000257038",0.00089086859688196,""
"17928","ensg00000257065",0.00089086859688196,""
"17929","ensg00000257219",0.00089086859688196,"LINC02407"
"17930","ensg00000257272",0.00089086859688196,""
"17931","ensg00000257335",0.00089086859688196,"MGAM"
"17932","ensg00000257495",0.00089086859688196,"KRT73-AS1"
"17933","ensg00000257507",0.00089086859688196,"LINC02373"
"17934","ensg00000257529",0.00089086859688196,"RPL36A-HNRNPH2"
"17935","ensg00000257563",0.00089086859688196,""
"17936","ensg00000257653",0.00089086859688196,""
"17937","ensg00000257955",0.00089086859688196,""
"17938","ensg00000258092",0.00089086859688196,""
"17939","ensg00000258130",0.00089086859688196,""
"17940","ensg00000258260",0.00089086859688196,""
"17941","ensg00000258302",0.00089086859688196,""
"17942","ensg00000258311",0.00089086859688196,""
"17943","ensg00000258317",0.00089086859688196,""
"17944","ensg00000258377",0.00089086859688196,""
"17945","ensg00000258414",0.00089086859688196,""
"17946","ensg00000258474",0.00089086859688196,"LINC02313"
"17947","ensg00000258504",0.00089086859688196,""
"17948","ensg00000258586",0.00089086859688196,"LINC02274"
"17949","ensg00000258602",0.00089086859688196,"LINC01629"
"17950","ensg00000258699",0.00089086859688196,""
"17951","ensg00000258711",0.00089086859688196,""
"17952","ensg00000258735",0.00089086859688196,"LINC00637"
"17953","ensg00000258790",0.00089086859688196,""
"17954","ensg00000258811",0.00089086859688196,""
"17955","ensg00000258868",0.00089086859688196,""
"17956","ensg00000258908",0.00089086859688196,""
"17957","ensg00000258918",0.00089086859688196,""
"17958","ensg00000259039",0.00089086859688196,""
"17959","ensg00000259054",0.00089086859688196,"LINC02332"
"17960","ensg00000259062",0.00089086859688196,"ACTN1-AS1"
"17961","ensg00000259094",0.00089086859688196,""
"17962","ensg00000259178",0.00089086859688196,""
"17963","ensg00000259200",0.00089086859688196,""
"17964","ensg00000259256",0.00089086859688196,"LINC01895"
"17965","ensg00000259289",0.00089086859688196,"LINC02206"
"17966","ensg00000259316",0.00089086859688196,""
"17967","ensg00000259353",0.00089086859688196,""
"17968","ensg00000259357",0.00089086859688196,""
"17969","ensg00000259395",0.00089086859688196,""
"17970","ensg00000259422",0.00089086859688196,""
"17971","ensg00000259424",0.00089086859688196,""
"17972","ensg00000259431",0.00089086859688196,"THTPA"
"17973","ensg00000259434",0.00089086859688196,""
"17974","ensg00000259455",0.00089086859688196,NA
"17975","ensg00000259488",0.00089086859688196,""
"17976","ensg00000259587",0.00089086859688196,""
"17977","ensg00000259641",0.00089086859688196,"PCAT29"
"17978","ensg00000259649",0.00089086859688196,""
"17979","ensg00000259776",0.00089086859688196,""
"17980","ensg00000259843",0.00089086859688196,""
"17981","ensg00000259952",0.00089086859688196,""
"17982","ensg00000260057",0.00089086859688196,"LINC01571"
"17983","ensg00000260111",0.00089086859688196,""
"17984","ensg00000260121",0.00089086859688196,""
"17985","ensg00000260179",0.00089086859688196,""
"17986","ensg00000260350",0.00089086859688196,""
"17987","ensg00000260352",0.00089086859688196,""
"17988","ensg00000260507",0.00089086859688196,""
"17989","ensg00000260532",0.00089086859688196,""
"17990","ensg00000260591",0.00089086859688196,NA
"17991","ensg00000260657",0.00089086859688196,""
"17992","ensg00000260704",0.00089086859688196,"LINC00543"
"17993","ensg00000260755",0.00089086859688196,""
"17994","ensg00000260773",0.00089086859688196,""
"17995","ensg00000260786",0.00089086859688196,""
"17996","ensg00000260824",0.00089086859688196,NA
"17997","ensg00000260868",0.00089086859688196,"LINC01960"
"17998","ensg00000260874",0.00089086859688196,""
"17999","ensg00000260934",0.00089086859688196,""
"18000","ensg00000260979",0.00089086859688196,""
"18001","ensg00000261000",0.00089086859688196,""
"18002","ensg00000261055",0.00089086859688196,""
"18003","ensg00000261092",0.00089086859688196,"LINC02178"
"18004","ensg00000261104",0.00089086859688196,""
"18005","ensg00000261121",0.00089086859688196,"LINC02473"
"18006","ensg00000261140",0.00089086859688196,""
"18007","ensg00000261141",0.00089086859688196,""
"18008","ensg00000261186",0.00089086859688196,"LINC01238"
"18009","ensg00000261204",0.00089086859688196,""
"18010","ensg00000261216",0.00089086859688196,""
"18011","ensg00000261312",0.00089086859688196,""
"18012","ensg00000261586",0.00089086859688196,""
"18013","ensg00000261594",0.00089086859688196,"TPBGL"
"18014","ensg00000261595",0.00089086859688196,""
"18015","ensg00000261604",0.00089086859688196,""
"18016","ensg00000261615",0.00089086859688196,"LINC01858"
"18017","ensg00000261641",0.00089086859688196,""
"18018","ensg00000261663",0.00089086859688196,""
"18019","ensg00000261690",0.00089086859688196,NA
"18020","ensg00000261754",0.00089086859688196,""
"18021","ensg00000261763",0.00089086859688196,""
"18022","ensg00000261857",0.00089086859688196,"MIA"
"18023","ensg00000262020",0.00089086859688196,""
"18024","ensg00000262097",0.00089086859688196,"LINC02185"
"18025","ensg00000262117",0.00089086859688196,"BCAR4"
"18026","ensg00000262152",0.00089086859688196,"LINC00514"
"18027","ensg00000262198",0.00089086859688196,""
"18028","ensg00000262663",0.00089086859688196,""
"18029","ensg00000262772",0.00089086859688196,"LINC01977"
"18030","ensg00000262791",0.00089086859688196,""
"18031","ensg00000262874",0.00089086859688196,"C19orf84"
"18032","ensg00000263002",0.00089086859688196,"ZNF234"
"18033","ensg00000263154",0.00089086859688196,""
"18034","ensg00000263165",0.00089086859688196,""
"18035","ensg00000263683",0.00089086859688196,""
"18036","ensg00000263711",0.00089086859688196,""
"18037","ensg00000263847",0.00089086859688196,""
"18038","ensg00000264016",0.00089086859688196,""
"18039","ensg00000264023",0.00089086859688196,""
"18040","ensg00000264324",0.00089086859688196,""
"18041","ensg00000264589",0.00089086859688196,"MAPT-AS1"
"18042","ensg00000264735",0.00089086859688196,""
"18043","ensg00000265130",0.00089086859688196,NA
"18044","ensg00000265206",0.00089086859688196,""
"18045","ensg00000265334",0.00089086859688196,""
"18046","ensg00000265369",0.00089086859688196,"PCAT18"
"18047","ensg00000265817",0.00089086859688196,"FSBP"
"18048","ensg00000265912",0.00089086859688196,""
"18049","ensg00000266111",0.00089086859688196,""
"18050","ensg00000266171",0.00089086859688196,""
"18051","ensg00000266304",0.00089086859688196,"LIVAR"
"18052","ensg00000266389",0.00089086859688196,""
"18053","ensg00000266677",0.00089086859688196,""
"18054","ensg00000266844",0.00089086859688196,""
"18055","ensg00000266869",0.00089086859688196,""
"18056","ensg00000266927",0.00089086859688196,NA
"18057","ensg00000266933",0.00089086859688196,""
"18058","ensg00000266935",0.00089086859688196,NA
"18059","ensg00000266963",0.00089086859688196,""
"18060","ensg00000266978",0.00089086859688196,""
"18061","ensg00000267077",0.00089086859688196,""
"18062","ensg00000267078",0.00089086859688196,""
"18063","ensg00000267105",0.00089086859688196,""
"18064","ensg00000267107",0.00089086859688196,"PCAT19"
"18065","ensg00000267194",0.00089086859688196,""
"18066","ensg00000267260",0.00089086859688196,""
"18067","ensg00000267270",0.00089086859688196,"PARD6G-AS1"
"18068","ensg00000267272",0.00089086859688196,"LINC01140"
"18069","ensg00000267277",0.00089086859688196,""
"18070","ensg00000267282",0.00089086859688196,""
"18071","ensg00000267309",0.00089086859688196,""
"18072","ensg00000267348",0.00089086859688196,""
"18073","ensg00000267448",0.00089086859688196,""
"18074","ensg00000267457",0.00089086859688196,""
"18075","ensg00000267493",0.00089086859688196,"CIRBP-AS1"
"18076","ensg00000267505",0.00089086859688196,""
"18077","ensg00000267508",0.00089086859688196,"ZNF285"
"18078","ensg00000267517",0.00089086859688196,"LINC01855"
